run#,time,req/s,cpu,mem
2995,261.32,65.06,NaN,NaN
2996,235.10,72.31,NaN,NaN
2997,219.06,77.60,NaN,NaN
2998,250.24,67.94,NaN,NaN
317566,1366.06,12.44,NaN,NaN
317567,1303.12,13.05,NaN,NaN
317568,1406.86,12.08,NaN,NaN
317569,1305.95,13.02,NaN,NaN
317570,1354.41,12.55,NaN,NaN
317571,1340.33,12.68,NaN,NaN
317572,1352.83,12.57,NaN,NaN
317573,1373.75,12.37,NaN,NaN
317574,1363.12,12.47,NaN,NaN
317575,1340.22,12.68,NaN,NaN
317576,1300.54,13.07,NaN,NaN
317577,1341.31,12.67,NaN,NaN
317578,1348.74,12.60,NaN,NaN
317579,1375.45,12.36,NaN,NaN
317580,1386.39,12.26,NaN,NaN
317581,1341.35,12.67,NaN,NaN
317582,1372.40,12.39,NaN,NaN
317583,1468.39,11.58,NaN,NaN
317584,1402.25,12.12,NaN,NaN
317585,1310.01,12.98,NaN,NaN
317586,1364.86,12.46,NaN,NaN
317587,1339.81,12.69,NaN,NaN
317588,1343.15,12.66,NaN,NaN
317589,1384.87,12.28,NaN,NaN
317590,1466.15,11.59,NaN,NaN
317591,1433.18,11.86,NaN,NaN
317592,1417.52,11.99,NaN,NaN
317593,1370.64,12.40,NaN,NaN
317594,1328.77,12.79,NaN,NaN
317595,1332.53,12.76,NaN,NaN
317596,1354.21,12.55,NaN,NaN
317597,1527.07,11.13,NaN,NaN
317598,1394.94,12.19,NaN,NaN
317599,1391.18,12.22,NaN,NaN
317600,1313.19,12.95,NaN,NaN
317601,1369.60,12.41,NaN,NaN
317602,1319.75,12.88,NaN,NaN
317603,1467.93,11.58,NaN,NaN
317604,1542.24,11.02,NaN,NaN
317605,1410.89,12.05,NaN,NaN
317606,1381.88,12.30,NaN,NaN
317607,1495.44,11.37,NaN,NaN
317608,1356.49,12.53,NaN,NaN
317609,1287.18,13.21,NaN,NaN
317610,1301.12,13.07,NaN,NaN
317611,1322.36,12.86,NaN,NaN
317612,1388.82,12.24,NaN,NaN
317613,1409.48,12.06,NaN,NaN
317614,1305.89,13.02,NaN,NaN
317615,1337.02,12.71,NaN,NaN
317616,1347.95,12.61,NaN,NaN
317617,1293.83,13.14,NaN,NaN
317618,1345.81,12.63,NaN,NaN
317619,1327.15,12.81,NaN,NaN
317620,1309.19,12.99,NaN,NaN
317621,1369.49,12.41,NaN,NaN
317622,1316.58,12.91,NaN,NaN
317623,1374.30,12.37,NaN,NaN
317624,1335.74,12.73,NaN,NaN
317625,1375.63,12.36,NaN,NaN
317626,1357.72,12.52,NaN,NaN
317627,1298.25,13.09,NaN,NaN
317628,1346.11,12.63,NaN,NaN
317629,1319.50,12.88,NaN,NaN
317630,1368.41,12.42,NaN,NaN
317631,1338.13,12.70,NaN,NaN
317632,1465.40,11.60,NaN,NaN
317633,1410.47,12.05,NaN,NaN
317634,1332.44,12.76,NaN,NaN
317635,1357.80,12.52,NaN,NaN
317636,1403.20,12.12,NaN,NaN
317637,1366.24,12.44,NaN,NaN
317638,1306.88,13.01,NaN,NaN
317639,1310.03,12.98,NaN,NaN
317640,1382.13,12.30,NaN,NaN
317641,1381.53,12.31,NaN,NaN
317642,1380.25,12.32,NaN,NaN
317643,1464.95,11.60,NaN,NaN
317644,1384.24,12.28,NaN,NaN
317645,1385.80,12.27,NaN,NaN
317646,1365.53,12.45,NaN,NaN
317647,1352.31,12.57,NaN,NaN
317648,1369.57,12.41,NaN,NaN
317649,1529.66,11.11,NaN,NaN
317650,1413.94,12.02,NaN,NaN
317651,1370.08,12.41,NaN,NaN
317652,1390.36,12.23,NaN,NaN
317653,1324.41,12.84,NaN,NaN
317654,1328.55,12.80,NaN,NaN
317655,1342.87,12.66,NaN,NaN
317656,1317.91,12.90,NaN,NaN
317657,1406.43,12.09,NaN,NaN
317658,1438.88,11.81,NaN,NaN
317659,1322.71,12.85,NaN,NaN
317660,1362.55,12.48,NaN,NaN
317661,1298.90,13.09,NaN,NaN
317662,1407.84,12.08,NaN,NaN
317663,1328.51,12.80,NaN,NaN
317664,1258.59,13.51,NaN,NaN
317665,1396.74,12.17,NaN,NaN
317666,1336.61,12.72,NaN,NaN
317667,1318.61,12.89,NaN,NaN
317668,1323.05,12.85,NaN,NaN
317669,1371.19,12.40,NaN,NaN
317670,1290.27,13.18,NaN,NaN
317671,1367.98,12.43,NaN,NaN
317672,1347.63,12.61,NaN,NaN
317673,1324.36,12.84,NaN,NaN
317674,1261.59,13.48,NaN,NaN
317675,1348.20,12.61,NaN,NaN
317676,1303.35,13.04,NaN,NaN
317677,1336.91,12.72,NaN,NaN
317678,1364.07,12.46,NaN,NaN
317679,1395.02,12.19,NaN,NaN
317680,1309.69,12.98,NaN,NaN
317681,1364.35,12.46,NaN,NaN
317682,1519.66,11.19,NaN,NaN
317683,1394.57,12.19,NaN,NaN
317684,1348.87,12.60,NaN,NaN
317685,1327.01,12.81,NaN,NaN
317686,1330.45,12.78,NaN,NaN
317687,1473.07,11.54,NaN,NaN
317688,1353.49,12.56,NaN,NaN
317689,1397.39,12.17,NaN,NaN
317690,1302.17,13.06,NaN,NaN
317691,1328.45,12.80,NaN,NaN
317692,1329.44,12.79,NaN,NaN
317693,1381.36,12.31,NaN,NaN
317694,1396.82,12.17,NaN,NaN
317695,1528.90,11.12,NaN,NaN
317696,1398.77,12.15,NaN,NaN
317697,1280.55,13.28,NaN,NaN
317698,1285.32,13.23,NaN,NaN
317699,1394.14,12.19,NaN,NaN
317700,1349.64,12.60,NaN,NaN
317701,1346.01,12.63,NaN,NaN
317702,1337.33,12.71,NaN,NaN
317703,1451.18,11.71,NaN,NaN
317704,1354.12,12.55,NaN,NaN
317705,1394.10,12.19,NaN,NaN
317706,1356.28,12.53,NaN,NaN
317707,1398.40,12.16,NaN,NaN
317708,1375.04,12.36,NaN,NaN
317709,1306.75,13.01,NaN,NaN
317710,1355.05,12.55,NaN,NaN
317711,1352.70,12.57,NaN,NaN
317712,1300.67,13.07,NaN,NaN
317713,1347.43,12.62,NaN,NaN
317714,1358.48,12.51,NaN,NaN
317715,1298.46,13.09,NaN,NaN
317716,1333.60,12.75,NaN,NaN
317717,1332.54,12.76,NaN,NaN
317718,1330.56,12.78,NaN,NaN
317719,1302.65,13.05,NaN,NaN
317720,1279.40,13.29,NaN,NaN
317721,1350.78,12.59,NaN,NaN
317722,1378.54,12.33,NaN,NaN
317723,1380.44,12.31,NaN,NaN
317724,1438.49,11.82,NaN,NaN
317725,1409.59,12.06,NaN,NaN
317726,1360.32,12.50,NaN,NaN
317727,1331.21,12.77,NaN,NaN
317728,1377.50,12.34,NaN,NaN
317729,1385.57,12.27,NaN,NaN
317730,1399.84,12.14,NaN,NaN
317731,1464.07,11.61,NaN,NaN
317732,1374.70,12.37,NaN,NaN
317733,1293.47,13.14,NaN,NaN
317734,1315.24,12.93,NaN,NaN
317735,1375.58,12.36,NaN,NaN
317736,1340.09,12.69,NaN,NaN
317737,1342.49,12.66,NaN,NaN
317738,1405.57,12.09,NaN,NaN
317739,1533.53,11.09,NaN,NaN
317740,1471.64,11.55,NaN,NaN
317741,1387.92,12.25,NaN,NaN
317742,1346.58,12.62,NaN,NaN
317743,1352.42,12.57,NaN,NaN
317744,1323.52,12.84,NaN,NaN
317745,1351.04,12.58,NaN,NaN
317746,1343.71,12.65,NaN,NaN
317747,1439.08,11.81,NaN,NaN
317748,1320.55,12.87,NaN,NaN
317749,1374.50,12.37,NaN,NaN
317750,1319.39,12.88,NaN,NaN
317751,1306.93,13.01,NaN,NaN
317752,1286.43,13.21,NaN,NaN
317753,1327.75,12.80,NaN,NaN
317754,1339.60,12.69,NaN,NaN
317755,1373.67,12.38,NaN,NaN
317756,1386.24,12.26,NaN,NaN
317757,1343.80,12.65,NaN,NaN
317758,1373.19,12.38,NaN,NaN
317759,1270.88,13.38,NaN,NaN
317760,1323.78,12.84,NaN,NaN
317761,1326.28,12.82,NaN,NaN
317762,1300.63,13.07,NaN,NaN
317763,1335.56,12.73,NaN,NaN
317764,1363.02,12.47,NaN,NaN
317765,1357.73,12.52,NaN,NaN
317766,1319.53,12.88,NaN,NaN
317767,1319.51,12.88,NaN,NaN
317768,1365.53,12.45,NaN,NaN
317769,1459.02,11.65,NaN,NaN
317770,1391.41,12.22,NaN,NaN
317771,1333.27,12.75,NaN,NaN
317772,1383.84,12.28,NaN,NaN
317773,1358.42,12.51,NaN,NaN
317774,1405.44,12.10,NaN,NaN
317775,1389.45,12.24,NaN,NaN
317776,1358.09,12.52,NaN,NaN
317777,1322.82,12.85,NaN,NaN
317778,1298.26,13.09,NaN,NaN
317779,1396.43,12.17,NaN,NaN
317780,1452.57,11.70,NaN,NaN
317781,1339.24,12.69,NaN,NaN
317782,1450.81,11.72,NaN,NaN
317783,1440.05,11.81,NaN,NaN
317784,1361.29,12.49,NaN,NaN
317785,1532.84,11.09,NaN,NaN
317786,1332.70,12.76,NaN,NaN
317787,1346.44,12.63,NaN,NaN
317788,1276.82,13.31,NaN,NaN
317789,1336.35,12.72,NaN,NaN
317790,1298.90,13.09,NaN,NaN
317791,1290.98,13.17,NaN,NaN
317792,1333.52,12.75,NaN,NaN
317793,1330.31,12.78,NaN,NaN
317794,1304.01,13.04,NaN,NaN
317795,1367.45,12.43,NaN,NaN
317796,1347.27,12.62,NaN,NaN
317797,1389.47,12.23,NaN,NaN
317798,1321.90,12.86,NaN,NaN
317799,1326.82,12.81,NaN,NaN
317800,1370.08,12.41,NaN,NaN
317801,1321.68,12.86,NaN,NaN
317802,1372.83,12.38,NaN,NaN
317803,1493.43,11.38,NaN,NaN
317804,1462.78,11.62,NaN,NaN
317805,1426.49,11.92,NaN,NaN
317806,1294.01,13.14,NaN,NaN
317807,1353.76,12.56,NaN,NaN
317808,1298.68,13.09,NaN,NaN
317809,1372.93,12.38,NaN,NaN
317810,1352.21,12.57,NaN,NaN
317811,1362.57,12.48,NaN,NaN
317812,1373.36,12.38,NaN,NaN
317813,1413.72,12.02,NaN,NaN
317814,1298.94,13.09,NaN,NaN
317815,1372.52,12.39,NaN,NaN
317816,1311.27,12.96,NaN,NaN
317817,1349.61,12.60,NaN,NaN
317818,1393.10,12.20,NaN,NaN
317819,1291.75,13.16,NaN,NaN
317820,1331.30,12.77,NaN,NaN
317821,1336.02,12.72,NaN,NaN
317822,1425.89,11.92,NaN,NaN
317823,1332.00,12.76,NaN,NaN
317824,1334.54,12.74,NaN,NaN
317825,1255.27,13.54,NaN,NaN
317826,1330.63,12.78,NaN,NaN
317827,1330.18,12.78,NaN,NaN
317828,1477.73,11.50,NaN,NaN
317829,1518.92,11.19,NaN,NaN
317830,1513.60,11.23,NaN,NaN
317831,1399.07,12.15,NaN,NaN
317832,1329.96,12.78,NaN,NaN
317833,1348.46,12.61,NaN,NaN
317834,1367.61,12.43,NaN,NaN
317835,1332.40,12.76,NaN,NaN
317836,1328.60,12.80,NaN,NaN
317837,1336.13,12.72,NaN,NaN
317838,1343.11,12.66,NaN,NaN
317839,1323.17,12.85,NaN,NaN
317840,1311.87,12.96,NaN,NaN
317841,1386.91,12.26,NaN,NaN
317842,1325.97,12.82,NaN,NaN
317843,1334.76,12.74,NaN,NaN
317844,1332.86,12.75,NaN,NaN
317845,1398.63,12.15,NaN,NaN
317846,1411.15,12.05,NaN,NaN
317847,1302.11,13.06,NaN,NaN
317848,1349.84,12.59,NaN,NaN
317849,1429.40,11.89,NaN,NaN
317850,1331.22,12.77,NaN,NaN
317851,1335.83,12.73,NaN,NaN
317852,1334.75,12.74,NaN,NaN
317853,1316.85,12.91,NaN,NaN
317854,1337.00,12.72,NaN,NaN
317855,1325.57,12.82,NaN,NaN
317856,1391.74,12.21,NaN,NaN
317857,1384.30,12.28,NaN,NaN
317858,1387.64,12.25,NaN,NaN
317859,1440.95,11.80,NaN,NaN
317860,1332.10,12.76,NaN,NaN
317861,1274.47,13.34,NaN,NaN
317862,1285.13,13.23,NaN,NaN
317863,1351.83,12.58,NaN,NaN
317864,1317.25,12.91,NaN,NaN
317865,1388.09,12.25,NaN,NaN
317866,1292.04,13.16,NaN,NaN
317867,1319.14,12.89,NaN,NaN
317868,1359.65,12.50,NaN,NaN
317869,1321.27,12.87,NaN,NaN
317870,1410.98,12.05,NaN,NaN
317871,1420.40,11.97,NaN,NaN
317872,1318.33,12.90,NaN,NaN
317873,1371.13,12.40,NaN,NaN
317874,1684.47,10.09,NaN,NaN
317875,1437.21,11.83,NaN,NaN
317876,1414.75,12.02,NaN,NaN
317877,1523.48,11.16,NaN,NaN
317878,1437.52,11.83,NaN,NaN
317879,1331.19,12.77,NaN,NaN
317880,1329.91,12.78,NaN,NaN
317881,1318.86,12.89,NaN,NaN
317882,1345.28,12.64,NaN,NaN
317883,1389.65,12.23,NaN,NaN
317884,1334.19,12.74,NaN,NaN
317885,1336.39,12.72,NaN,NaN
317886,1353.65,12.56,NaN,NaN
317887,1345.44,12.64,NaN,NaN
317888,1296.15,13.12,NaN,NaN
317889,1345.59,12.63,NaN,NaN
317890,1370.41,12.41,NaN,NaN
317891,1339.10,12.70,NaN,NaN
317892,1365.74,12.45,NaN,NaN
317893,1344.98,12.64,NaN,NaN
317894,1368.35,12.42,NaN,NaN
317895,1303.88,13.04,NaN,NaN
317896,1329.89,12.78,NaN,NaN
317897,1300.60,13.07,NaN,NaN
317898,1369.54,12.41,NaN,NaN
317899,1346.00,12.63,NaN,NaN
317900,1381.89,12.30,NaN,NaN
317901,1381.20,12.31,NaN,NaN
317902,1495.12,11.37,NaN,NaN
317903,1382.44,12.30,NaN,NaN
317904,1312.95,12.95,NaN,NaN
317905,1381.29,12.31,NaN,NaN
317906,1298.42,13.09,NaN,NaN
317907,1513.40,11.23,NaN,NaN
317908,1323.68,12.84,NaN,NaN
317909,1301.46,13.06,NaN,NaN
317910,1392.72,12.21,NaN,NaN
317911,1301.22,13.06,NaN,NaN
317912,1337.34,12.71,NaN,NaN
317913,1374.73,12.37,NaN,NaN
317914,1348.87,12.60,NaN,NaN
317915,1297.83,13.10,NaN,NaN
317916,1339.91,12.69,NaN,NaN
317917,1321.19,12.87,NaN,NaN
317918,1312.46,12.95,NaN,NaN
317919,1386.70,12.26,NaN,NaN
317920,1444.00,11.77,NaN,NaN
317921,1463.94,11.61,NaN,NaN
317922,1471.63,11.55,NaN,NaN
317923,1451.05,11.72,NaN,NaN
317924,1282.96,13.25,NaN,NaN
317925,1318.92,12.89,NaN,NaN
317926,1443.25,11.78,NaN,NaN
317927,1392.72,12.21,NaN,NaN
317928,1299.12,13.09,NaN,NaN
317929,1326.32,12.82,NaN,NaN
317930,1305.76,13.02,NaN,NaN
317931,1350.61,12.59,NaN,NaN
317932,1512.28,11.24,NaN,NaN
317933,1454.04,11.69,NaN,NaN
317934,1459.31,11.65,NaN,NaN
317935,1299.37,13.08,NaN,NaN
317936,1416.01,12.01,NaN,NaN
317937,1395.45,12.18,NaN,NaN
317938,1371.86,12.39,NaN,NaN
317939,1391.58,12.22,NaN,NaN
317940,1351.46,12.58,NaN,NaN
317941,1290.99,13.17,NaN,NaN
317942,1352.05,12.57,NaN,NaN
317943,1364.31,12.46,NaN,NaN
317944,1359.08,12.51,NaN,NaN
317945,1478.37,11.50,NaN,NaN
317946,1284.64,13.23,NaN,NaN
317947,1378.72,12.33,NaN,NaN
317948,1328.69,12.79,NaN,NaN
317949,1276.71,13.32,NaN,NaN
317950,1451.56,11.71,NaN,NaN
317951,1390.75,12.22,NaN,NaN
317952,1419.01,11.98,NaN,NaN
317953,1344.85,12.64,NaN,NaN
317954,1335.59,12.73,NaN,NaN
317955,1311.16,12.97,NaN,NaN
317956,1394.40,12.19,NaN,NaN
317957,1438.88,11.81,NaN,NaN
317958,1475.01,11.53,NaN,NaN
317959,1661.92,10.23,NaN,NaN
317960,2045.83,8.31,NaN,NaN
317961,1354.41,12.55,NaN,NaN
317962,1353.95,12.56,NaN,NaN
317963,1414.54,12.02,NaN,NaN
317964,1462.06,11.63,NaN,NaN
317965,1448.73,11.73,NaN,NaN
317966,1420.89,11.96,NaN,NaN
317967,1279.39,13.29,NaN,NaN
317968,1331.17,12.77,NaN,NaN
317969,1302.05,13.06,NaN,NaN
317970,1330.25,12.78,NaN,NaN
317971,1404.72,12.10,NaN,NaN
317972,1399.28,12.15,NaN,NaN
317973,1280.89,13.27,NaN,NaN
317974,1439.50,11.81,NaN,NaN
317975,1293.18,13.15,NaN,NaN
317976,1322.40,12.86,NaN,NaN
317977,1346.68,12.62,NaN,NaN
317978,1602.49,10.61,NaN,NaN
317979,1376.20,12.35,NaN,NaN
317980,1347.56,12.62,NaN,NaN
317981,1367.46,12.43,NaN,NaN
317982,1355.22,12.54,NaN,NaN
317983,1340.40,12.68,NaN,NaN
317984,1392.06,12.21,NaN,NaN
317985,1302.06,13.06,NaN,NaN
317986,1330.61,12.78,NaN,NaN
317987,1355.04,12.55,NaN,NaN
317988,1328.79,12.79,NaN,NaN
317989,1417.49,11.99,NaN,NaN
317990,1468.71,11.57,NaN,NaN
317991,1363.47,12.47,NaN,NaN
317992,1340.56,12.68,NaN,NaN
317993,1552.06,10.95,NaN,NaN
317994,1360.16,12.50,NaN,NaN
317995,1331.46,12.77,NaN,NaN
317996,1393.86,12.20,NaN,NaN
317997,1335.20,12.73,NaN,NaN
317998,1379.54,12.32,NaN,NaN
317999,1407.03,12.08,NaN,NaN
318000,1313.90,12.94,NaN,NaN
318001,1339.31,12.69,NaN,NaN
318002,1364.26,12.46,NaN,NaN
318003,1335.24,12.73,NaN,NaN
318004,1403.60,12.11,NaN,NaN
318005,1436.97,11.83,NaN,NaN
318006,1333.03,12.75,NaN,NaN
318007,1363.69,12.47,NaN,NaN
318008,1534.90,11.08,NaN,NaN
318009,1493.81,11.38,NaN,NaN
318010,1344.34,12.65,NaN,NaN
318011,1358.64,12.51,NaN,NaN
318012,1385.60,12.27,NaN,NaN
318013,1457.78,11.66,NaN,NaN
318014,1339.00,12.70,NaN,NaN
318015,1317.99,12.90,NaN,NaN
318016,1294.94,13.13,NaN,NaN
318017,1481.85,11.47,NaN,NaN
318018,1321.19,12.87,NaN,NaN
318019,1309.24,12.98,NaN,NaN
318020,1340.43,12.68,NaN,NaN
318021,1320.80,12.87,NaN,NaN
318022,1340.93,12.68,NaN,NaN
318023,1449.18,11.73,NaN,NaN
318024,1368.55,12.42,NaN,NaN
318025,1352.85,12.57,NaN,NaN
318026,1331.70,12.77,NaN,NaN
318027,1341.71,12.67,NaN,NaN
318028,1327.49,12.81,NaN,NaN
318029,1373.78,12.37,NaN,NaN
318030,1366.84,12.44,NaN,NaN
318031,1424.10,11.94,NaN,NaN
318032,1370.82,12.40,NaN,NaN
318033,1427.39,11.91,NaN,NaN
318034,1296.94,13.11,NaN,NaN
318035,1328.77,12.79,NaN,NaN
318036,1338.36,12.70,NaN,NaN
318037,1398.29,12.16,NaN,NaN
318038,1312.10,12.96,NaN,NaN
318039,1385.40,12.27,NaN,NaN
318040,1358.39,12.51,NaN,NaN
318041,1361.29,12.49,NaN,NaN
318042,1366.62,12.44,NaN,NaN
318043,1385.78,12.27,NaN,NaN
318044,1383.65,12.29,NaN,NaN
318045,1298.17,13.10,NaN,NaN
318046,1310.79,12.97,NaN,NaN
318047,1479.56,11.49,NaN,NaN
318048,1414.13,12.02,NaN,NaN
318049,1312.63,12.95,NaN,NaN
318050,1334.55,12.74,NaN,NaN
318051,1315.53,12.92,NaN,NaN
318052,1345.84,12.63,NaN,NaN
318053,1379.54,12.32,NaN,NaN
318054,1398.88,12.15,NaN,NaN
318055,1555.94,10.93,NaN,NaN
318056,1428.13,11.90,NaN,NaN
318057,1453.31,11.70,NaN,NaN
318058,1338.21,12.70,NaN,NaN
318059,1335.38,12.73,NaN,NaN
318060,1282.15,13.26,NaN,NaN
318061,1350.97,12.58,NaN,NaN
318062,1334.41,12.74,NaN,NaN
318063,1327.46,12.81,NaN,NaN
318064,1317.14,12.91,NaN,NaN
318065,1335.73,12.73,NaN,NaN
318066,1308.55,12.99,NaN,NaN
318067,1377.76,12.34,NaN,NaN
318068,1324.35,12.84,NaN,NaN
318069,1340.66,12.68,NaN,NaN
318070,1428.76,11.90,NaN,NaN
318071,1351.13,12.58,NaN,NaN
318072,1484.03,11.46,NaN,NaN
318073,1389.08,12.24,NaN,NaN
318074,1351.29,12.58,NaN,NaN
318075,1403.46,12.11,NaN,NaN
318076,1406.41,12.09,NaN,NaN
318077,1341.36,12.67,NaN,NaN
318078,1399.92,12.14,NaN,NaN
318079,1387.38,12.25,NaN,NaN
318080,1358.17,12.52,NaN,NaN
318081,1402.86,12.12,NaN,NaN
318082,1393.42,12.20,NaN,NaN
318083,1415.50,12.01,NaN,NaN
318084,1378.26,12.33,NaN,NaN
318085,1368.10,12.43,NaN,NaN
318086,1413.25,12.03,NaN,NaN
318087,1353.72,12.56,NaN,NaN
318088,1247.59,13.63,NaN,NaN
318089,1372.95,12.38,NaN,NaN
318090,1318.15,12.90,NaN,NaN
318091,1323.81,12.84,NaN,NaN
318092,1372.74,12.38,NaN,NaN
318093,1400.45,12.14,NaN,NaN
318094,1354.62,12.55,NaN,NaN
318095,1491.23,11.40,NaN,NaN
318096,1498.05,11.35,NaN,NaN
318097,1415.54,12.01,NaN,NaN
318098,1549.36,10.97,NaN,NaN
318099,1353.80,12.56,NaN,NaN
318100,1348.49,12.61,NaN,NaN
318101,1435.43,11.84,NaN,NaN
318102,1352.45,12.57,NaN,NaN
318103,1327.93,12.80,NaN,NaN
318104,1323.57,12.84,NaN,NaN
318105,1353.06,12.56,NaN,NaN
318106,1373.23,12.38,NaN,NaN
318107,1303.24,13.04,NaN,NaN
318108,1352.52,12.57,NaN,NaN
318109,1411.72,12.04,NaN,NaN
318110,1324.58,12.83,NaN,NaN
318111,1328.85,12.79,NaN,NaN
318112,1354.26,12.55,NaN,NaN
318113,1345.97,12.63,NaN,NaN
318114,1370.71,12.40,NaN,NaN
318115,1316.97,12.91,NaN,NaN
318116,1362.41,12.48,NaN,NaN
318117,1333.02,12.75,NaN,NaN
318118,1299.64,13.08,NaN,NaN
318119,1530.02,11.11,NaN,NaN
318120,1365.22,12.45,NaN,NaN
318121,1387.18,12.26,NaN,NaN
318122,1346.43,12.63,NaN,NaN
318123,1392.53,12.21,NaN,NaN
318124,1459.80,11.65,NaN,NaN
318125,1398.81,12.15,NaN,NaN
318126,1332.63,12.76,NaN,NaN
318127,1322.21,12.86,NaN,NaN
318128,1302.87,13.05,NaN,NaN
318129,1349.06,12.60,NaN,NaN
318130,1360.44,12.50,NaN,NaN
318131,1404.86,12.10,NaN,NaN
318132,1429.97,11.89,NaN,NaN
318133,1382.85,12.29,NaN,NaN
318134,1343.44,12.65,NaN,NaN
318135,1406.93,12.08,NaN,NaN
318136,1306.55,13.01,NaN,NaN
318137,1348.67,12.61,NaN,NaN
318138,1364.62,12.46,NaN,NaN
318139,1375.58,12.36,NaN,NaN
318140,1261.80,13.47,NaN,NaN
318141,1367.22,12.43,NaN,NaN
318142,1427.09,11.91,NaN,NaN
318143,1394.35,12.19,NaN,NaN
318144,1523.61,11.16,NaN,NaN
318145,1450.66,11.72,NaN,NaN
318146,1410.36,12.05,NaN,NaN
318147,1432.65,11.87,NaN,NaN
318148,1396.98,12.17,NaN,NaN
318149,1340.30,12.68,NaN,NaN
318150,1312.58,12.95,NaN,NaN
318151,1391.03,12.22,NaN,NaN
318152,1340.74,12.68,NaN,NaN
318153,1308.77,12.99,NaN,NaN
318154,1361.43,12.49,NaN,NaN
318155,1402.24,12.12,NaN,NaN
318156,1363.78,12.47,NaN,NaN
318157,1278.62,13.30,NaN,NaN
318158,1305.54,13.02,NaN,NaN
318159,1363.54,12.47,NaN,NaN
318160,1335.50,12.73,NaN,NaN
318161,1247.77,13.62,NaN,NaN
318162,1285.76,13.22,NaN,NaN
318163,1382.68,12.29,NaN,NaN
318164,1428.63,11.90,NaN,NaN
318165,1380.94,12.31,NaN,NaN
318166,1303.68,13.04,NaN,NaN
318167,1379.63,12.32,NaN,NaN
318168,1652.46,10.29,NaN,NaN
318169,1325.23,12.83,NaN,NaN
318170,1331.72,12.77,NaN,NaN
318171,1315.30,12.92,NaN,NaN
318172,1381.91,12.30,NaN,NaN
318173,1392.54,12.21,NaN,NaN
318174,1337.33,12.71,NaN,NaN
318175,1359.78,12.50,NaN,NaN
318176,1353.14,12.56,NaN,NaN
318177,1377.99,12.34,NaN,NaN
318178,1417.61,11.99,NaN,NaN
318179,1367.58,12.43,NaN,NaN
318180,1306.90,13.01,NaN,NaN
318181,1351.52,12.58,NaN,NaN
318182,1350.59,12.59,NaN,NaN
318183,1318.14,12.90,NaN,NaN
318184,1363.08,12.47,NaN,NaN
318185,1345.98,12.63,NaN,NaN
318186,1371.22,12.40,NaN,NaN
318187,1515.61,11.22,NaN,NaN
318188,1348.36,12.61,NaN,NaN
318189,1352.51,12.57,NaN,NaN
318190,1361.91,12.48,NaN,NaN
318191,1370.36,12.41,NaN,NaN
318192,1396.89,12.17,NaN,NaN
318193,1311.04,12.97,NaN,NaN
318194,1396.98,12.17,NaN,NaN
318195,1324.66,12.83,NaN,NaN
318196,1457.46,11.66,NaN,NaN
318197,1286.34,13.22,NaN,NaN
318198,1330.63,12.78,NaN,NaN
318199,1314.12,12.94,NaN,NaN
318200,1367.47,12.43,NaN,NaN
318201,1295.88,13.12,NaN,NaN
318202,1328.72,12.79,NaN,NaN
318203,1375.55,12.36,NaN,NaN
318204,1413.11,12.03,NaN,NaN
318205,1357.38,12.52,NaN,NaN
318206,1333.07,12.75,NaN,NaN
318207,1446.41,11.75,NaN,NaN
318208,1380.94,12.31,NaN,NaN
318209,1395.72,12.18,NaN,NaN
318210,1353.73,12.56,NaN,NaN
318211,1369.91,12.41,NaN,NaN
318212,1498.18,11.35,NaN,NaN
318213,1432.91,11.86,NaN,NaN
318214,1385.28,12.27,NaN,NaN
318215,1279.45,13.29,NaN,NaN
318216,1392.84,12.21,NaN,NaN
318217,1552.35,10.95,NaN,NaN
318218,1381.38,12.31,NaN,NaN
318219,1323.71,12.84,NaN,NaN
318220,1351.32,12.58,NaN,NaN
318221,1338.42,12.70,NaN,NaN
318222,1338.24,12.70,NaN,NaN
318223,1303.82,13.04,NaN,NaN
318224,1387.83,12.25,NaN,NaN
318225,1341.67,12.67,NaN,NaN
318226,1322.97,12.85,NaN,NaN
318227,1378.02,12.34,NaN,NaN
318228,1283.08,13.25,NaN,NaN
318229,1443.81,11.77,NaN,NaN
318230,1320.11,12.88,NaN,NaN
318231,1309.09,12.99,NaN,NaN
318232,1377.27,12.34,NaN,NaN
318233,1488.65,11.42,NaN,NaN
318234,1451.87,11.71,NaN,NaN
318235,1458.36,11.66,NaN,NaN
318236,1419.78,11.97,NaN,NaN
318237,1341.70,12.67,NaN,NaN
318238,1318.08,12.90,NaN,NaN
318239,1332.95,12.75,NaN,NaN
318240,1333.53,12.75,NaN,NaN
318241,1381.00,12.31,NaN,NaN
318242,1346.71,12.62,NaN,NaN
318243,1357.47,12.52,NaN,NaN
318244,1324.65,12.83,NaN,NaN
318245,1330.55,12.78,NaN,NaN
318246,1346.55,12.62,NaN,NaN
318247,1331.83,12.76,NaN,NaN
318248,1360.31,12.50,NaN,NaN
318249,1387.30,12.25,NaN,NaN
318250,1330.08,12.78,NaN,NaN
318251,1333.79,12.75,NaN,NaN
318252,1351.58,12.58,NaN,NaN
318253,1346.34,12.63,NaN,NaN
318254,1343.21,12.66,NaN,NaN
318255,1505.04,11.30,NaN,NaN
318256,1412.03,12.04,NaN,NaN
318257,1382.84,12.29,NaN,NaN
318258,1341.10,12.68,NaN,NaN
318259,1441.28,11.80,NaN,NaN
318260,1436.84,11.83,NaN,NaN
